Plexos Node ID,capacity,rtsLong,rtsLat,the_geom,region
317,796.3,-116.3243473,32.81886407,0101000000f0822d1bc2145dc07d42b089d0684040,32
309,148.3,-118.0435499,35.21754253,01010000009f0f8585c9825dc068eb016fd89b4140,30
303,844.1,-117.0558295,35.37843341,0101000000bb29e5b592435dc0f6d4878170b04140,33
122,711.4,-118.127342,34.73575793,0101000000105a0f5f26885dc0b38fdb502d5e4140,31
